FrameIndex,Fish0_x,Fish0_y,Fish1_x,Fish1_y,Behavior,Fish0_moving_distance,Fish1_moving_distance,Fish0_moving_direction,Fish1_moving_direction
21716,1150,836,819,792,0,17.12,20.22,0,0
21717,1167,838,799,795,0,15.13,18.25,0,0
21718,1182,840,781,798,0,15.3,16.28,0,0
21719,1197,843,765,801,0,13.04,17.26,0,0
21720,1210,844,748,804,0,11.18,21.21,0,0
21721,1221,842,727,807,0,18.6,22.09,0,0
21722,1236,831,705,809,0,16.28,21.1,0,0
21723,1248,820,684,811,0,14.21,18.25,0,0
21724,1257,809,666,814,0,1.41,18.25,0,0
21725,1258,808,648,817,0,4.47,17.26,0,0
21726,1256,804,631,820,0,2.83,15.52,0,0
21727,1258,806,616,824,0,2.83,15.3,0,0
21728,1256,804,601,827,0,1.0,12.65,0,0
21729,1256,805,589,831,0,7.28,11.18,0,0
21730,1249,803,578,833,0,13.0,10.05,0,0
21731,1236,803,568,834,0,28.07,9.06,0,0
21732,1208,801,559,835,0,36.06,13.04,0,0
21733,1172,799,546,836,0,38.01,12.04,0,0
21734,1134,798,534,837,0,33.0,17.0,0,0
21735,1101,798,517,837,0,28.0,10.0,0,0
21736,1073,798,507,837,0,25.0,4.47,0,0
21737,1048,798,503,839,0,21.02,5.0,0,0
21738,1027,799,506,843,0,20.02,6.4,0,0
21739,1007,800,511,847,0,17.03,3.61,0,0
21740,990,801,513,850,0,16.03,4.24,0,0
21741,974,802,516,853,0,17.03,4.24,0,0
21742,957,803,519,856,0,25.08,5.83,0,0
21743,932,801,524,859,0,30.15,7.07,0,0
21744,902,798,529,864,0,32.25,9.22,0,0
21745,870,794,536,870,0,27.02,7.07,0,0
21746,843,793,541,875,0,25.0,5.83,0,0
21747,818,793,544,880,0,23.0,5.83,0,0
21748,795,793,547,885,0,22.09,5.39,0,0
21749,773,795,549,890,0,19.1,10.3,0,0
21750,754,797,558,895,0,18.11,9.85,0,0
21751,736,799,567,899,0,16.12,10.44,0,0
21752,720,801,577,902,0,14.32,6.08,0,0
21753,706,804,583,903,0,14.32,8.06,0,0
21754,692,807,591,904,0,12.65,11.05,0,0
21755,680,811,602,905,0,12.17,11.05,0,0
21756,668,813,613,906,0,13.04,12.17,0,0
21757,655,814,625,908,0,6.71,10.2,0,0
21758,649,817,635,910,0,7.21,11.18,0,0
21759,655,821,646,912,0,20.25,7.21,0,0
21760,674,828,652,916,0,21.84,5.66,0,0
21761,695,834,656,920,0,20.88,5.83,0,0
21762,715,840,659,925,0,23.77,6.4,0,0
21763,738,846,664,929,0,30.41,6.4,0,0
21764,768,851,669,933,0,36.12,5.0,0,0
21765,804,854,673,936,0,38.01,7.62,0,0
21766,842,855,680,939,0,34.01,7.07,0,0
21767,876,856,687,940,0,30.07,5.0,0,0
21768,906,858,692,940,0,27.07,3.61,0,0
21769,933,860,695,938,0,24.08,4.12,0,0
21770,957,862,699,937,0,22.2,4.12,0,0
21771,979,865,703,936,0,21.21,4.12,0,0
21772,1000,868,707,935,0,19.24,4.0,0,0
21773,1019,871,711,935,0,17.26,3.16,0,0
21774,1036,874,714,936,0,17.12,3.16,0,0
21775,1053,876,717,937,0,13.6,3.16,0,0
21776,1066,872,720,936,0,7.07,4.12,0,0
21777,1067,865,724,935,0,13.6,5.39,0,0
21778,1056,857,729,933,0,19.92,13.6,0,0
21779,1037,851,742,929,0,21.38,16.55,0,0
21780,1016,847,757,922,0,20.1,24.7,0,0
21781,996,845,780,913,0,18.03,21.19,0,0
21782,978,844,800,906,0,16.0,20.4,0,0
21783,962,844,820,902,0,15.03,22.2,0,0
21784,947,843,842,899,0,16.03,29.27,0,0
21785,931,842,871,895,0,20.1,38.47,0,0
21786,911,840,909,889,0,19.0,35.13,0,0
21787,892,840,944,886,0,18.03,31.06,0,0
21788,874,841,975,884,0,14.14,24.0,0,0
21789,860,843,999,884,0,10.2,27.0,0,0
21790,850,845,1026,884,0,9.22,41.11,0,0
21791,841,847,1067,881,0,9.49,53.46,0,0
21792,832,850,1120,874,0,7.28,58.55,0,0
21793,825,852,1178,866,0,8.06,49.37,0,0
21794,817,853,1227,860,0,8.06,41.19,0,0
21795,809,852,1268,856,0,11.0,36.12,0,0
21796,798,852,1304,853,0,11.0,33.02,0,0
21797,787,852,1337,852,0,10.0,28.0,0,0
21798,777,852,1365,852,0,10.05,27.02,0,0
21799,767,853,1392,853,0,8.25,21.38,0,0
21800,759,855,1413,849,0,7.62,8.94,0,0
21801,752,858,1421,845,0,5.39,11.4,0,0
21802,747,860,1412,838,0,6.32,23.19,0,0
21803,741,862,1389,835,0,8.06,37.22,0,0
21804,733,863,1352,831,0,10.0,47.27,0,0
21805,723,863,1305,826,0,11.0,58.08,0,0
21806,712,863,1247,823,0,8.0,47.01,0,0
21807,704,863,1200,822,0,5.1,58.14,0,0
21808,699,864,1142,818,0,4.47,68.73,0,0
21809,695,866,1074,808,0,3.61,89.11,0,0
21810,692,868,986,794,0,4.24,77.78,0,0
21811,689,871,909,783,0,4.24,63.29,0,0
21812,686,874,846,777,0,3.16,53.08,0,0
21813,685,877,793,774,0,4.12,47.04,0,0
21814,684,881,746,772,0,4.12,40.01,0,0
21815,683,885,706,771,0,4.47,36.01,0,0
21816,679,887,670,772,0,4.0,33.02,0,0
21817,675,887,637,773,0,3.16,31.02,0,0
21818,672,886,606,774,0,3.0,28.07,0,0
21819,669,886,578,776,0,4.0,25.18,0,0
21820,665,886,553,779,0,6.08,24.19,0,0
21821,659,887,529,782,0,5.1,26.17,0,0
21822,654,888,503,785,0,9.06,17.12,0,0
21823,645,889,486,787,0,5.39,5.1,0,0
21824,640,891,481,788,0,14.14,10.0,0,0
21825,626,893,491,788,0,4.47,13.04,0,0
21826,622,895,504,789,0,15.0,19.03,0,0
21827,607,895,523,790,0,5.1,18.03,0,0
21828,602,894,541,791,0,15.13,22.2,0,0
21829,587,892,563,794,0,10.0,20.4,0,0
21830,577,892,583,798,0,13.04,24.74,0,0
21831,564,891,607,804,0,12.04,24.04,0,0
21832,552,890,630,811,0,11.0,20.25,0,0
21833,541,890,649,818,0,11.0,18.03,0,0
21834,530,890,666,824,0,13.15,13.42,0,0
21835,517,888,678,830,0,5.83,14.87,0,0
21836,512,885,692,835,0,9.22,19.42,0,0
21837,519,879,711,839,0,19.65,22.2,0,0
21838,538,874,733,842,0,21.59,23.19,0,0
21839,559,869,756,845,0,19.65,20.1,0,0
21840,578,864,776,847,0,18.68,19.24,0,0
21841,596,859,795,850,0,16.49,11.05,0,0
21842,612,855,806,851,0,14.32,52.0,0,0
21843,626,852,754,851,0,13.34,54.04,0,0
21844,639,849,700,849,0,13.15,48.04,0,0
21845,652,847,652,847,0,14.04,14.04,0,0
21846,666,846,666,846,0,15.13,15.13,0,0
21847,681,844,681,844,0,17.12,17.12,0,0
21848,698,842,698,842,0,48.76,13.04,0,0
21849,745,829,711,841,0,38.08,1.0,0,0
21850,782,820,711,842,0,21.59,21.59,0,0
21851,803,815,732,837,0,24.7,12.37,0,0
21852,780,824,744,834,0,16.55,21.21,0,0
21853,765,831,765,831,0,10.0,10.0,0,0
21854,757,837,757,837,0,34.0,34.0,0,0
21855,791,837,791,837,0,30.07,30.07,0,0
21856,821,835,821,835,0,21.02,21.02,0,0
21857,842,834,842,834,0,14.04,14.04,0,0
21858,828,835,828,835,0,39.29,39.29,0,0
21859,790,845,790,845,0,3.0,58.94,0,0
21860,793,845,733,860,0,6.08,69.86,0,0
21861,799,846,665,876,0,37.85,47.38,0,0
21862,836,838,618,882,0,10.05,26.08,0,0
21863,846,837,592,880,0,11.18,22.02,0,0
21864,857,835,570,879,0,12.17,20.1,0,0
21865,869,833,550,877,0,10.05,18.0,0,0
21866,879,832,532,877,0,6.08,18.0,0,0
21867,885,833,514,877,0,5.1,12.04,0,0
21868,890,834,502,878,0,5.39,19.24,0,0
21869,895,836,483,875,0,3.61,8.06,0,0
21870,898,838,476,871,0,4.47,7.28,0,0
21871,902,840,478,864,0,5.0,21.21,0,0
21872,906,843,499,861,0,6.4,22.02,0,0
21873,911,847,521,860,0,5.0,20.1,0,0
21874,915,850,541,858,0,5.0,17.26,0,0
21875,919,853,558,855,0,3.61,13.34,0,0
21876,922,855,571,852,0,5.1,11.18,0,0
21877,927,856,582,850,0,7.07,14.04,0,0
21878,934,855,596,849,0,7.0,15.03,0,0
21879,941,855,611,848,0,9.0,13.04,0,0
21880,950,855,624,847,0,11.0,10.05,0,0
21881,961,855,634,848,0,12.04,8.06,0,0
21882,973,856,642,849,0,11.05,8.25,0,0
21883,984,857,650,851,0,9.22,7.62,0,0
21884,993,859,657,854,0,9.49,8.54,0,0
21885,1002,862,665,857,0,15.13,8.06,0,0
21886,1017,864,672,861,0,21.02,7.21,0,0
21887,1038,865,678,865,0,26.0,7.07,0,0
21888,1064,865,683,870,0,26.0,4.47,0,0
21889,1090,865,685,874,0,24.0,3.61,0,0
21890,1114,865,687,877,0,23.0,2.83,0,0
21891,1137,865,689,879,0,20.02,4.47,0,0
21892,1157,866,693,881,0,17.12,5.1,0,0
21893,1174,868,698,882,0,16.12,4.47,0,0
21894,1190,870,702,884,0,16.28,5.1,0,0
21895,1206,873,707,885,0,17.03,5.0,0,0
21896,1223,872,711,888,0,9.49,10.44,0,0
21897,1232,869,721,891,0,6.71,12.17,0,0
21898,1229,863,733,893,0,17.46,16.03,0,0
21899,1212,859,749,894,0,23.35,12.0,0,0
21900,1189,855,761,894,0,28.44,13.0,0,0
21901,1161,850,774,894,0,29.43,13.0,0,0
21902,1132,845,787,894,0,30.15,13.0,0,0
21903,1102,842,800,894,0,27.07,13.0,0,0
21904,1075,840,813,894,0,25.0,13.04,0,0
21905,1050,840,826,895,0,22.0,11.18,0,0
21906,1028,840,837,897,0,21.02,12.17,0,0
21907,1007,841,849,899,0,18.03,19.0,0,0
21908,989,842,868,899,0,18.03,27.0,0,0
21909,971,843,895,899,0,18.03,32.02,0,0
21910,953,844,927,898,0,17.12,30.0,0,0
21911,936,846,957,898,0,14.14,27.02,0,0
21912,922,848,984,899,0,10.2,24.02,0,0
21913,912,850,1008,900,0,9.22,21.1,0,0
21914,903,852,1029,902,0,7.62,17.12,0,0
21915,896,855,1046,904,0,8.25,16.28,0,0
21916,888,857,1062,907,0,7.07,15.3,0,0
21917,881,858,1077,910,0,13.04,18.03,0,0
21918,868,857,1095,911,0,15.3,21.02,0,0
21919,853,854,1116,910,0,19.24,25.32,0,0
21920,834,851,1141,906,0,16.12,21.84,0,0
21921,818,849,1162,900,0,15.03,19.92,0,0
21922,803,848,1181,894,0,13.04,17.46,0,0
21923,790,847,1198,890,0,11.0,14.32,0,0
21924,779,847,1212,887,0,11.05,12.04,0,0
21925,768,848,1224,886,0,9.06,11.0,0,0
21926,759,849,1235,886,0,10.05,10.05,0,0
21927,749,850,1245,887,0,12.0,10.05,0,0
21928,737,850,1255,888,0,16.03,8.25,0,0
21929,721,849,1263,890,0,16.03,10.2,0,0
21930,705,848,1273,892,0,15.0,13.04,0,0
21931,690,848,1286,893,0,12.04,13.34,0,0
21932,678,849,1299,890,0,12.04,8.06,0,0
21933,666,850,1306,886,0,9.0,5.83,0,0
21934,657,850,1303,881,0,11.0,10.3,0,0
21935,646,850,1294,876,0,11.05,16.76,0,0
21936,635,849,1278,871,0,9.0,18.25,0,0
21937,626,849,1260,868,0,3.16,22.02,0,0
21938,623,850,1238,867,0,1.0,19.0,0,0
21939,624,850,1219,867,0,2.24,22.02,0,0
21940,626,851,1197,868,0,2.24,21.1,0,0
21941,628,852,1176,870,0,3.16,21.02,0,0
21942,629,855,1155,871,0,4.24,17.26,0,0
21943,632,858,1138,874,0,5.83,17.09,0,0
21944,637,861,1122,880,0,9.49,16.55,0,0
21945,646,864,1107,887,0,13.34,14.87,0,0
21946,659,867,1093,892,0,16.03,13.04,0,0
21947,675,868,1080,891,0,20.1,19.65,0,0
21948,695,870,1061,886,0,20.02,20.62,0,0
21949,715,871,1041,881,0,18.03,21.21,0,0
21950,733,872,1020,878,0,16.12,17.03,0,0
21951,749,874,1003,877,0,18.03,15.03,0,0
21952,767,875,988,876,0,62.0,61.03,0,0
21953,829,875,927,874,0,30.27,44.18,0,0
21954,859,871,883,870,0,22.2,69.86,0,0
21955,881,868,815,854,0,22.36,36.67,0,0
21956,859,864,782,838,0,8.06,62.36,0,0
21957,866,860,722,821,0,12.08,45.54,0,0
21958,877,855,677,814,0,8.6,42.58,0,0
21959,884,850,635,807,0,6.71,40.31,0,0
21960,890,847,595,802,0,4.47,36.12,0,0
21961,894,845,559,799,0,3.16,28.02,0,0
21962,897,844,531,798,0,3.16,21.0,0,0
21963,900,845,510,798,0,3.16,17.12,0,0
21964,903,846,493,796,0,3.16,12.37,0,0
21965,906,847,481,793,0,3.16,5.83,0,0
21966,909,846,476,790,0,6.08,1.0,0,0
21967,910,840,476,789,0,6.08,2.83,0,0
21968,909,834,478,787,0,7.81,4.12,0,0
21969,903,829,482,786,0,8.25,6.0,0,0
21970,895,827,488,786,0,9.49,8.6,0,0
21971,886,824,495,791,0,8.25,11.66,0,0
21972,878,822,505,797,0,12.17,14.32,0,0
21973,866,820,518,803,0,16.12,15.65,0,0
21974,850,818,532,810,0,24.02,18.03,0,0
21975,826,817,549,816,0,25.0,32.39,0,0
21976,801,817,581,821,0,37.01,57.0,0,0
21977,764,816,638,821,0,18.03,60.07,0,0
21978,746,815,698,818,0,26.0,68.36,0,0
21979,720,815,766,811,0,7.62,56.08,0,0
21980,713,818,822,808,0,13.6,61.07,0,0
21981,700,822,883,805,0,10.2,47.0,0,0
21982,710,824,930,805,0,15.13,43.05,0,0
21983,725,826,973,807,0,14.0,40.11,0,0
21984,739,826,1013,810,0,14.04,35.13,0,0
21985,753,827,1048,813,0,19.03,31.26,0,0
21986,772,828,1079,817,0,22.02,28.28,0,0
21987,794,829,1107,821,0,34.01,27.29,0,0
21988,828,828,1134,825,0,39.01,24.52,0,0
21989,867,827,1158,830,0,50.01,23.35,0,0
21990,917,828,1181,834,0,54.04,40.2,0,0
21991,971,830,1221,830,0,57.08,59.03,0,0
21992,1028,833,1279,819,0,54.04,69.86,0,0
21993,1082,835,1347,803,0,47.17,58.25,0,0
21994,1129,839,1404,791,0,41.19,45.54,0,0
21995,1170,843,1449,784,0,43.01,38.12,0,0
21996,1213,844,1487,781,0,48.09,28.16,0,0
21997,1261,841,1515,778,0,51.79,12.17,0,0
21998,1312,832,1527,776,0,65.97,23.54,0,0
21999,1376,816,1504,781,0,38.48,39.12,0,0
22000,1411,800,1465,784,0,38.64,88.05,0,0
22001,1449,793,1377,781,0,12.37,96.63,0,0
22002,1461,790,1281,770,0,13.15,114.44,0,0
22003,1474,788,1167,760,0,26.68,88.09,0,0
22004,1448,782,1079,756,0,54.0,77.03,0,0
22005,1394,782,1002,754,0,67.01,64.0,0,0
22006,1327,783,938,754,0,70.01,55.04,0,0
22007,1257,784,883,756,0,63.03,46.04,0,0
22008,1194,786,837,758,0,57.04,43.05,0,0
22009,1137,788,794,760,0,52.09,38.05,0,0
22010,1085,791,756,762,0,46.04,36.12,0,0
22011,1039,793,720,765,0,40.05,32.14,0,0
22012,999,795,688,768,0,37.05,31.14,0,0
22013,962,797,657,771,0,32.06,27.17,0,0
22014,930,799,630,774,0,30.07,24.33,0,0
22015,900,801,606,778,0,27.17,23.19,0,0
22016,873,804,583,781,0,25.18,20.4,0,0
22017,848,807,563,785,0,23.19,21.38,0,0
22018,825,810,542,789,0,20.22,17.46,0,0
22019,805,813,525,793,0,19.24,16.49,0,0
22020,786,816,509,797,0,17.26,14.32,0,0
22021,769,819,495,800,0,16.49,13.6,0,0
22022,753,823,482,804,0,13.6,5.0,0,0
22023,740,827,478,807,0,13.34,5.66,0,0
22024,727,830,482,811,0,17.26,11.4,0,0
22025,710,833,493,814,0,22.02,12.37,0,0
22026,688,834,505,817,0,22.02,12.17,0,0
22027,666,835,517,819,0,17.12,13.15,0,0
22028,649,837,530,821,0,31.26,37.64,0,0
22029,618,833,566,832,0,6.71,33.53,0,0
22030,615,827,598,842,0,25.08,16.12,0,0
22031,638,817,614,844,0,66.37,12.37,0,0
22032,704,810,602,841,0,58.31,12.37,0,0
22033,762,804,590,838,0,49.09,8.06,0,0
22034,811,801,597,842,0,43.05,28.02,0,0
22035,854,799,625,841,0,53.94,50.16,0,0
22036,907,789,675,837,0,59.2,64.12,0,0
22037,964,773,739,833,0,64.2,63.03,0,0
22038,1025,753,802,831,0,52.89,54.01,0,0
22039,1076,739,856,830,0,46.87,46.01,0,0
22040,1122,730,902,829,0,39.32,44.55,0,0
22041,1161,725,946,822,0,33.14,51.24,0,0
22042,1194,722,995,807,0,36.22,56.46,0,0
22043,1230,718,1047,785,0,60.21,53.71,0,0
22044,1290,713,1096,763,0,79.51,46.24,0,0
22045,1369,704,1139,746,0,87.57,38.33,0,0
22046,1456,694,1176,736,0,67.9,33.38,0,0
22047,1523,683,1209,731,0,39.05,29.15,0,0
22048,1561,674,1238,728,0,12.53,27.02,0,0
22049,1572,668,1265,727,0,6.32,24.02,0,0
22050,1566,666,1289,726,0,15.3,23.02,0,0
22051,1551,669,1312,727,0,20.62,20.02,0,0
22052,1531,674,1332,728,0,26.68,18.03,0,0
22053,1505,680,1350,729,0,28.44,16.12,0,0
22054,1477,685,1366,731,0,32.39,21.1,0,0
22055,1445,690,1387,733,0,35.36,19.1,0,0
22056,1410,695,1406,735,0,32.39,19.42,0,0
22057,1378,700,1425,739,0,25.5,12.08,0,0
22058,1353,705,1436,744,0,21.59,10.82,0,0
22059,1332,710,1445,750,0,20.4,5.66,0,0
22060,1312,714,1449,754,0,22.36,4.12,0,0
22061,1290,718,1448,758,0,21.59,15.52,0,0
22062,1269,723,1433,762,0,19.65,25.5,0,0
22063,1250,728,1408,767,0,17.72,25.71,0,0
22064,1233,733,1383,773,0,15.52,21.1,0,0
22065,1218,737,1365,784,0,30.02,14.21,0,0
22066,1188,738,1356,795,0,42.01,13.04,0,0
22067,1146,737,1349,806,0,52.15,9.85,0,0
22068,1094,733,1345,815,0,45.04,7.0,0,0
22069,1049,731,1345,822,0,38.01,7.28,0,0
22070,1011,730,1347,829,0,37.0,7.81,0,0
22071,974,730,1353,834,0,32.06,8.06,0,0
22072,942,728,1360,838,0,33.84,9.85,0,0
22073,910,717,1369,842,0,29.15,9.22,0,0
22074,885,702,1378,844,0,29.68,9.49,0,0
22075,860,686,1387,847,0,22.83,8.54,0,0
22076,840,675,1395,850,0,25.0,8.25,0,0
22077,816,668,1403,852,0,28.07,5.83,0,0
22078,788,666,1408,855,0,34.37,8.06,0,0
22079,754,671,1416,856,0,32.02,3.0,0,0
22080,723,679,1419,856,0,30.36,3.0,0,0
22081,694,688,1416,856,0,26.25,14.14,0,0
22082,669,696,1402,858,0,24.35,15.03,0,0
22083,646,704,1387,859,0,19.31,14.04,0,0
22084,628,711,1373,858,0,18.97,15.03,0,0
22085,610,717,1358,857,0,4.24,22.2,0,0
22086,607,720,1336,854,0,18.03,28.28,0,0
22087,625,721,1308,850,0,35.0,31.14,0,0
22088,660,721,1277,847,0,39.01,26.02,0,0
22089,699,722,1251,846,0,29.15,24.02,0,0
22090,728,725,1227,845,0,27.29,20.0,0,0
22091,755,729,1207,845,0,25.32,20.0,0,0
22092,780,733,1187,845,0,22.36,19.0,0,0
22093,802,737,1168,845,0,21.38,17.03,0,0
22094,823,741,1151,846,0,18.68,16.12,0,0
22095,841,746,1135,844,0,19.65,16.16,0,0
22096,860,751,1120,838,0,20.4,21.95,0,0
22097,880,755,1101,827,0,73.5,59.48,0,0
22098,951,774,1048,800,0,47.17,36.69,0,0
22099,998,778,1013,789,0,66.48,23.09,0,0
22100,1064,786,991,782,0,28.79,12.04,0,0
22101,1091,776,999,791,0,68.0,2.0,0,0
22102,1159,776,997,791,0,58.31,11.05,0,0
22103,1217,770,986,790,0,51.35,5.39,0,0
22104,1268,764,981,792,0,41.19,12.04,0,0
22105,1309,760,969,791,0,34.06,6.08,0,0
22106,1343,758,963,792,0,29.02,4.47,0,0
22107,1372,757,967,794,0,26.02,18.68,0,0
22108,1398,758,985,799,0,24.08,23.19,0,0
22109,1422,760,1008,802,0,22.2,27.07,0,0
22110,1444,763,1035,804,0,20.1,28.02,0,0
22111,1464,765,1063,805,0,17.26,27.02,0,0
22112,1481,768,1090,806,0,20.4,25.02,0,0
22113,1501,772,1115,807,0,12.37,22.09,0,0
22114,1513,775,1137,809,0,6.71,28.07,0,0
22115,1519,778,1165,811,0,2.83,42.0,0,0
22116,1517,780,1207,811,0,4.47,57.01,0,0
22117,1513,782,1264,810,0,5.39,62.01,0,0
22118,1508,784,1326,809,0,22.14,63.03,0,0
22119,1487,791,1389,807,0,17.49,32.25,0,0
22120,1472,800,1417,791,0,8.54,24.7,0,0
22121,1469,808,1408,768,0,19.03,54.56,0,0
22122,1488,809,1359,744,0,24.08,47.07,0,0
22123,1512,807,1313,734,0,20.1,40.31,0,0
22124,1532,805,1273,729,0,15.03,24.33,0,0
22125,1547,804,1249,725,0,14.14,12.37,0,0
22126,1561,802,1237,722,0,8.6,3.61,0,0
22127,1568,797,1239,719,0,6.08,6.4,0,0
22128,1569,791,1243,714,0,10.82,6.71,0,0
22129,1560,785,1246,708,0,12.08,7.81,0,0
22130,1549,780,1252,703,0,12.65,7.0,0,0
22131,1537,776,1259,703,0,10.77,10.3,0,0
22132,1527,772,1268,708,0,10.44,7.21,0,0
22133,1517,769,1272,714,0,13.34,7.07,0,0
22134,1504,766,1277,719,0,14.56,7.81,0,0
22135,1490,762,1282,725,0,23.54,7.81,0,0
22136,1467,757,1287,731,0,27.29,8.49,0,0
22137,1440,753,1293,737,0,31.14,12.04,0,0
22138,1409,750,1302,745,0,31.14,19.7,0,0
22139,1378,753,1320,753,0,21.19,19.72,0,0
22140,1358,760,1337,763,0,12.21,15.65,0,0
22141,1351,770,1351,770,0,12.21,12.21,0,0
22142,1361,777,1361,777,0,5.0,29.15,0,0
22143,1356,777,1388,788,0,9.49,27.51,0,0
22144,1347,774,1414,797,0,13.34,28.16,0,0
22145,1334,771,1441,805,0,3.61,17.03,0,0
22146,1336,774,1458,806,0,5.83,25.08,0,0
22147,1339,779,1483,804,0,6.32,33.38,0,0
22148,1341,785,1516,799,0,7.21,38.08,0,0
22149,1345,791,1553,790,0,6.4,32.02,0,0
22150,1349,796,1584,782,0,7.07,25.96,0,0
22151,1354,801,1609,775,0,6.4,22.36,0,0
22152,1358,806,1631,771,0,7.81,16.76,0,0
22153,1363,812,1647,766,0,7.21,10.63,0,0
22154,1367,818,1655,759,0,7.21,6.08,0,0
22155,1371,824,1654,753,0,10.0,7.21,0,0
22156,1379,830,1648,749,0,9.43,5.1,0,0
22157,1387,835,1643,748,0,11.4,6.0,0,0
22158,1398,838,1637,748,0,12.17,8.25,0,0
22159,1410,840,1629,750,0,15.13,10.3,0,0
22160,1425,842,1620,755,0,15.03,12.73,0,0
22161,1440,843,1611,764,0,14.04,15.0,0,0
22162,1454,844,1602,776,0,26.31,38.01,0,0
22163,1480,840,1571,798,0,21.21,34.41,0,0
22164,1501,837,1543,818,0,17.03,30.81,0,0
22165,1518,836,1518,836,0,7.0,7.0,0,0
22166,1518,843,1518,843,0,7.21,7.21,0,0
22167,1522,849,1522,849,0,9.06,9.06,0,0
22168,1531,850,1531,850,0,13.6,13.6,0,0
22169,1544,846,1544,846,0,10.44,10.44,0,0
22170,1554,843,1554,843,0,5.1,5.1,0,0
22171,1559,842,1559,842,0,4.47,4.47,0,0
22172,1557,838,1557,838,0,11.4,11.4,0,0
22173,1550,829,1550,829,0,21.4,21.4,0,0
22174,1533,816,1533,816,0,25.5,25.5,0,0
22175,1510,805,1510,805,0,60.44,2.24,0,0
22176,1452,788,1511,807,0,73.25,3.16,0,0
22177,1381,770,1514,808,0,80.28,9.06,0,0
22178,1303,751,1523,809,0,58.05,19.24,0,0
22179,1246,740,1506,800,0,50.64,17.46,0,0
22180,1196,732,1490,793,0,45.4,18.38,0,0
22181,1151,726,1473,786,0,40.2,18.68,0,0
22182,1111,722,1455,781,0,35.06,16.76,0,0
22183,1076,720,1439,776,0,31.06,16.28,0,0
22184,1045,718,1423,773,0,29.07,14.32,0,0
22185,1016,716,1409,770,0,26.02,14.32,0,0
22186,990,715,1395,767,0,24.0,15.52,0,0
22187,966,715,1380,763,0,21.0,18.44,0,0
22188,945,715,1362,759,0,20.0,22.2,0,0
22189,925,715,1340,756,0,19.03,22.09,0,0
22190,906,716,1318,754,0,18.03,22.0,0,0
22191,888,717,1296,754,0,16.12,25.02,0,0
22192,872,719,1271,753,0,21.0,34.13,0,0
22193,851,719,1237,750,0,26.02,41.19,0,0
22194,825,720,1196,746,0,29.07,44.28,0,0
22195,796,722,1152,741,0,26.08,41.19,0,0
22196,770,724,1111,737,0,20.22,37.22,0,0
22197,750,727,1074,733,0,18.25,34.23,0,0
22198,732,730,1040,729,0,18.25,32.14,0,0
22199,714,733,1008,726,0,16.49,32.14,0,0
22200,698,737,976,723,0,15.52,31.06,0,0
22201,683,741,945,721,0,14.56,30.02,0,0
22202,669,745,915,720,0,14.56,30.02,0,0
22203,655,749,885,719,0,13.0,33.02,0,0
22204,643,754,852,720,0,19.42,37.05,0,0
22205,624,758,815,722,0,22.36,40.2,0,0
22206,604,768,775,726,0,20.25,38.12,0,0
22207,587,779,737,729,0,11.7,34.06,0,0
22208,583,790,703,731,0,7.21,29.02,0,0
22209,587,796,674,732,0,7.62,25.02,0,0
22210,594,799,649,733,0,4.24,22.09,0,0
22211,597,802,627,735,0,3.16,19.03,0,0
22212,594,803,608,736,0,8.0,20.22,0,0
22213,586,803,588,739,0,11.18,17.26,0,0
22214,575,801,571,742,0,14.04,16.16,0,0
22215,561,800,556,748,0,14.32,8.6,0,0
22216,547,797,549,753,0,12.65,4.47,0,0
22217,535,793,547,757,0,12.53,2.24,0,0
22218,524,787,545,758,0,17.72,1.0,0,0
22219,507,782,545,759,0,25.5,2.83,0,0
22220,482,777,547,761,0,26.31,0.0,0,0
22221,456,773,547,761,0,17.12,2.24,0,0
22222,439,771,548,763,0,17.12,2.24,0,0
22223,422,769,547,765,0,15.03,4.47,0,0
22224,407,768,549,769,0,15.13,3.61,0,0
22225,392,766,551,772,0,7.28,4.12,0,0
22226,385,768,552,776,0,5.39,4.47,0,0
22227,380,766,554,780,0,5.39,4.12,0,0
22228,378,771,555,784,0,7.28,4.0,0,0
22229,371,769,555,788,0,6.08,4.47,0,0
22230,372,775,553,792,0,2.24,4.47,0,0
22231,374,776,549,794,0,10.3,8.06,0,0
22232,383,781,542,798,0,2.83,2.83,0,0
22233,385,783,540,800,0,4.24,4.12,0,0
22234,388,786,541,804,0,8.06,4.47,0,0
22235,395,790,545,806,0,9.43,3.16,0,0
22236,403,795,544,809,0,12.21,3.61,0,0
22237,413,802,542,812,0,10.63,3.61,0,0
22238,421,809,544,815,0,8.6,8.06,0,0
22239,426,816,537,819,0,7.0,11.4,0,0
22240,426,823,526,822,0,12.65,29.15,0,0
22241,438,827,497,825,0,15.81,35.9,0,0
22242,453,822,462,833,0,15.0,30.08,0,0
22243,465,813,433,841,0,10.2,18.36,0,0
22244,463,803,417,850,0,7.21,5.39,0,0
22245,457,799,415,855,0,6.71,8.06,0,0
22246,454,793,411,862,0,5.83,7.62,0,0
22247,457,788,408,869,0,9.22,9.43,0,0
22248,464,782,403,877,0,12.17,8.94,0,0
22249,476,780,399,885,0,13.04,10.3,0,0
22250,489,779,394,894,0,14.04,7.62,0,0
22251,503,778,391,901,0,14.0,8.25,0,0
22252,517,778,389,909,0,12.04,8.25,0,0
22253,529,779,387,917,0,11.18,7.0,0,0
22254,540,781,387,924,0,11.05,4.47,0,0
